text,label,category
SBI: Your requested statement for A/C XX3819 from 01-Jan-24 to 31-Aug-24 has been generated. File size: 145 KB. Sent to registered email.,LEGITIMATE,account_statement
IndusInd Bank: Monthly credit card statement for card ending 6019 is generated. Minimum payment due: INR 900.00. Due date: 18-Sep-24.,LEGITIMATE,account_statement
Canara Bank: Detailed transaction ledger for current account ending 1940 for August 2024 is available on corporate netbanking.,LEGITIMATE,account_statement
SafeBank: Your annual consolidated financial statement for all linked accounts is ready. Access securely via NetBanking > Reports.,LEGITIMATE,account_statement
"Security Advisory: SafeBank will NEVER ask for your NetBanking password, OTP, CVV, or ATM PIN. Do not share confidential credentials with anyone.",LEGITIMATE,genuine_security_notice
"HDFC Bank Alert: NetBanking login recorded from Chrome browser on Windows on 03-Sep-24 10:15 AM. If this was you, no action is needed. If not, call 18002026161.",LEGITIMATE,genuine_security_notice
"SBI Security Alert: Your Internet Banking profile was accessed from IP 115.240.90.12 on 02-Sep-24 at 18:40. If you did not log in, lock your access immediately via SMS.",LEGITIMATE,genuine_security_notice
"ICICI Bank: Daily UPI transaction limit for your account XX5102 is currently set to INR 1,00,000.00 per NPCI guidelines. Manage limits on iMobile app.",LEGITIMATE,genuine_security_notice
"Axis Bank: New mobile device iPhone 15 registered for Axis Mobile app on 01-Sep-24 14:20. If not authorized by you, block your app immediately by calling 18604195555.",LEGITIMATE,genuine_security_notice
SafeBank Guardian Shield: Your account is protected by behavioral risk monitoring. Remember that official bank staff will never ask you to transfer money to verify an account.,LEGITIMATE,genuine_security_notice
Kotak Bank: International usage on your Debit Card ending 7721 has been disabled per your preference on mobile app. Enable anytime via Card Controls.,LEGITIMATE,genuine_security_notice
"Dear Customer, your SafeBank contactless Wi-Fi tap-and-pay limit is set to INR 5,000 per transaction per RBI guidelines. Manage limits in your NetBanking portal.",LEGITIMATE,genuine_security_notice
Punjab National Bank: Alert! Beware of fraudulent calls asking for remote access apps like AnyDesk or TeamViewer. PNB never asks customers to install third-party apps.,LEGITIMATE,genuine_security_notice
Bank of Baroda Alert: Your registered mobile number was updated on 28-Aug-24 through branch submission. Contact nodal officer if not requested by you.,LEGITIMATE,genuine_security_notice
"Canara Bank Security Tip: Always verify the merchant name on UPI payment screen before entering your UPI PIN. UPI PIN is only required to send money, never to receive.",LEGITIMATE,genuine_security_notice
"HDFC Bank: Your online e-commerce transaction limit for Debit Card ending 3021 has been modified to INR 50,000 on 02-Sep-24 via NetBanking.",LEGITIMATE,genuine_security_notice
SBI Security Notice: Never scan random QR codes sent by unknown buyers on OLX or social media to receive money. Scanning QR code deducts money from your account.,LEGITIMATE,genuine_security_notice
IndusInd Bank: Two-Factor Authentication (2FA) is active for all your online debit card purchases. Keep your mobile number updated to receive OTP alerts.,LEGITIMATE,genuine_security_notice
SafeBank Security Desk: Your account baseline security score is 98% (Known Personal Device: iPhone 15 Pro). Zero credential sharing policy active.,LEGITIMATE,genuine_security_notice
"Axis Bank: Daily ATM cash withdrawal limit on your Priority Debit Card has been updated to INR 40,000 per day as requested via netbanking.",LEGITIMATE,genuine_security_notice
ICICI Bank: Biometric fingerprint login was successfully enabled on your iMobile Pay app on 03-Sep-24 08:30 AM.,LEGITIMATE,genuine_security_notice
"Union Bank Security Reminder: Official bank SMS alerts will always originate from official sender IDs such as VK-UNIONB or AD-UNIONB, never 10-digit numbers.",LEGITIMATE,genuine_security_notice
Kotak Bank: Your debit card has been temporarily locked via Card Controls in mobile app. Unlock anytime when you are ready to use.,LEGITIMATE,genuine_security_notice
"Dear Customer, SafeBank reminds you to change your Internet Banking login and transaction passwords once every 90 days for optimal account security.",LEGITIMATE,genuine_security_notice
"HDFC Bank: We noticed a login to your NetBanking from a new location (Bengaluru). If this was you, please ignore this notice.",LEGITIMATE,genuine_security_notice
SBI Card Security Alert: Online international transactions disabled on card ending 3819. You can toggle this setting in the SBI Card mobile application.,LEGITIMATE,genuine_security_notice
Bank of India: Do not click on unsolicited links received in SMS or email claiming to update your PAN or KYC. Visit official branch for assistance.,LEGITIMATE,genuine_security_notice
SafeBank Alert: Your registered device token for push notifications was refreshed on 03-Sep-24 on your trusted home Wi-Fi network.,LEGITIMATE,genuine_security_notice
Canara Bank: Security advisory: Government subsidies or refunds are directly credited via DBT into your account and never require paying an advance fee.,LEGITIMATE,genuine_security_notice
"NACH Mandate Alert: INR 4,500.00 will be auto-debited from your A/C XX4829 on 05-Sep-24 towards HDFC Ergo General Insurance. UMRN: HDFC781920192831. -SafeBank",LEGITIMATE,scheduled_payment
UPI Autopay: Your mandate of INR 649.00 for Netflix Entertainment Services is scheduled for execution on 06-Sep-24 from A/C XX3021. -HDFC Bank,LEGITIMATE,scheduled_payment
"SBI: Your recurring deposit monthly standing instruction of Rs 5,000.00 was executed successfully on 01-Sep-24. Transferred to RD A/C 482910.",LEGITIMATE,scheduled_payment
"Axis Bank: Standing instruction for monthly mutual fund SIP of INR 2,500.00 to Axis Bluechip Fund successfully debited from A/C XX9012 on 02-Sep-24.",LEGITIMATE,scheduled_payment
"ICICI Bank: Scheduled biller autopay of INR 1,420.00 towards Mahanagar Gas Ltd executed from A/C XX5102 on 01-Sep-24. Biller Ref: MGL482910.",LEGITIMATE,scheduled_payment
"Kotak Bank: Scheduled transfer of INR 10,000.00 to Recurring Deposit Account 994012 executed on 01-Sep-24 per your mandate.",LEGITIMATE,scheduled_payment
"SafeBank: Scheduled autopay of INR 2,150.00 for Tata Power Mumbai executed on 02-Sep-24. Transaction ID: TX1029381. Available Balance: INR 1,42,850.00",LEGITIMATE,scheduled_payment
"HDFC Bank: Your ECS debit of INR 18,200.00 for HDFC Housing Finance loan A/C 9910293 was successfully processed on 01-Sep-24.",LEGITIMATE,scheduled_payment
IndusInd Bank: Auto-debit for Spotify Premium monthly subscription of INR 119.00 processed from A/C XX6019 on 03-Sep-24 via UPI Autopay.,LEGITIMATE,scheduled_payment
"SBI: Standing instruction executed: Rs 3,000.00 debited from A/C XX3819 on 01-Sep-24 for PPF Account 1029384910.",LEGITIMATE,scheduled_payment
"Canara Bank: Automated NACH mandate of INR 6,200.00 for Bajaj Finance EMI executed successfully on 02-Sep-24 from A/C XX1940.",LEGITIMATE,scheduled_payment
Axis Bank: UPI Autopay notification: INR 299.00 will be debited on 05-Sep-24 towards Apple Services subscription from A/C XX9012.,LEGITIMATE,scheduled_payment
"SafeBank: Scheduled mandate for Child Education Savings Plan of INR 8,000.00 executed successfully on 01-Sep-24. Avail Bal: INR 1,34,850.00",LEGITIMATE,scheduled_payment
ICICI Bank: Scheduled autopay of INR 850.00 for Airtel Postpaid mobile bill executed on 02-Sep-24 from A/C XX5102.,LEGITIMATE,scheduled_payment
"Bank of Baroda: Standing instruction of INR 4,000.00 towards Baroda Pioneer Growth Fund debited from A/C XX8812 on 01-Sep-24.",LEGITIMATE,scheduled_payment
"HDFC Bank: Standing instruction executed: INR 15,000.00 transferred from Savings A/C XX3021 to Fixed Deposit A/C 994829 on 01-Sep-24.",LEGITIMATE,scheduled_payment
"Kotak Bank: Auto-debit mandate of INR 7,500.00 for Aditya Birla Sun Life Insurance premium executed on 02-Sep-24 from A/C XX7721.",LEGITIMATE,scheduled_payment
"Union Bank: Scheduled deduction of INR 1,200.00 towards municipal water tax auto-debit processed on 01-Sep-24 from A/C XX4102.",LEGITIMATE,scheduled_payment
"SBI: Auto-debit of Rs 22,000.00 for SBI Life Insurance Policy 992810293 processed successfully from A/C XX3819 on 01-Sep-24.",LEGITIMATE,scheduled_payment
IndusInd Bank: UPI Autopay of INR 199.00 for YouTube Premium subscription processed on 02-Sep-24 from A/C XX6019.,LEGITIMATE,scheduled_payment
"SafeBank: Auto-debit notification: Your monthly maintenance fee of INR 3,500 for Sea Green Cooperative Housing Society will execute on 05-Sep-24.",LEGITIMATE,scheduled_payment
"Punjab National Bank: Standing instruction for monthly recurring transfer of Rs 2,000.00 to Senior Citizens Savings Account executed on 01-Sep-24.",LEGITIMATE,scheduled_payment
HDFC Bank: Auto-debit of INR 999.00 for Amazon Prime Annual Membership executed on 30-Aug-24 from your savings account ending 1042.,LEGITIMATE,scheduled_payment
"ICICI Bank: Scheduled bill payment of INR 3,240.00 for Torrent Power electricity bill executed on 02-Sep-24 from A/C XX5102.",LEGITIMATE,scheduled_payment
"Axis Bank: Mandate for Nippon India Small Cap Fund SIP of INR 3,000.00 executed on 03-Sep-24 from A/C XX9012. UTR: AXS48291029.",LEGITIMATE,scheduled_payment
"Thank you for shopping at Reliance Fresh Bandra. INR 1,450.00 paid via UPI on 03-Sep-24 18:30. Invoice No: RF-482910. Hope to see you again!",LEGITIMATE,merchant_payment
Starbucks India: Thank you for your payment of INR 475.00 via Tata Pay UPI on 03-Sep-24 at Mumbai Domestic Airport. Order #482.,LEGITIMATE,merchant_payment
"Indian Oil Fuel Point: Paid INR 2,000.00 for petrol on 02-Sep-24 16:45 via Card ending 4829 at Auto Care Centre, Worli. Loyalty points earned: 40.",LEGITIMATE,merchant_payment
BookMyShow: Booking confirmed! 2 tickets for Inception at PVR Phoenix Mills for 04-Sep 07:30 PM. Total paid: INR 780.00 via NetBanking. Booking ID: WXZ4829.,LEGITIMATE,merchant_payment
"Decathlon Sports: Thank you for your purchase of INR 3,199.00 at Decathlon Thane on 01-Sep-24. E-bill sent to registered mobile.",LEGITIMATE,merchant_payment
Uber Trip Receipt: Your ride with driver Suresh on 03-Sep-24 09:15 AM is completed. Total fare: INR 342.00 paid via linked Paytm Wallet.,LEGITIMATE,merchant_payment
Zomato Order Confirmation: Your food order #482910 from Biryani By Kilo is confirmed. Total: INR 685.00 paid via UPI. Delivery in 35 mins.,LEGITIMATE,merchant_payment
"Nature's Basket: Thank you for shopping with us. Amount of INR 2,340.00 received via ICICI UPI on 02-Sep-24 19:10 at Bandra outlet.",LEGITIMATE,merchant_payment
Apollo Pharmacy: Payment of INR 840.00 received on 03-Sep-24 for prescription 892019 via SafeBank UPI. Medicines packed for delivery.,LEGITIMATE,merchant_payment
"Croma Electronics: Payment of INR 4,990.00 for Philips Air Fryer confirmed via HDFC Debit Card at Croma Juhu on 31-Aug-24.",LEGITIMATE,merchant_payment
"Shoppers Stop: INR 4,200.00 debited for your shopping bill at Malad store on 01-Sep-24. 42 First Citizen points credited.",LEGITIMATE,merchant_payment
"BigBasket: Your grocery delivery order BB-4829102 for INR 1,890.00 is scheduled for tomorrow 7-9 AM. Paid online via UPI.",LEGITIMATE,merchant_payment
"MakeMyTrip: Flight ticket confirmed! Indigo 6E-204 Mumbai to Delhi for 10-Sep-24. Paid INR 5,420.00 via NetBanking. PNR: W8Z9KL.",LEGITIMATE,merchant_payment
"IKEA India: Receipt for your order #892019. Total INR 6,850.00 paid via UPI on 30-Aug-24 at IKEA Navi Mumbai store.",LEGITIMATE,merchant_payment
McDonald's India: Order #148 paid via Google Pay for INR 385.00 on 02-Sep-24 13:40 at Bandra West drive-through.,LEGITIMATE,merchant_payment
Blinkit: Order delivered in 11 minutes! Paid INR 412.00 via PhonePe UPI on 03-Sep-24. Fresh fruits and milk delivered.,LEGITIMATE,merchant_payment
"Fastrack Store: Thank you for shopping. Paid INR 1,850.00 for watch purchase on 01-Sep-24 via Axis Bank Debit Card ending 9012.",LEGITIMATE,merchant_payment
"Nykaa: Payment of INR 1,650.00 confirmed for order #NYK-892019. Paid via SafeBank NetBanking on 02-Sep-24.",LEGITIMATE,merchant_payment
"HPCL Petrol Pump: Paid INR 1,500.00 for diesel on 03-Sep-24 08:20 AM via UPI/hpcl@icici. Transaction ID: 424789123019.",LEGITIMATE,merchant_payment
CCD Cafe Coffee Day: Bill of INR 320.00 paid on 02-Sep-24 17:15 via UPI at Churchgate outlet. Thank you for visiting.,LEGITIMATE,merchant_payment
Zepto: Your order of INR 290.00 is out for delivery. Paid via SafeBank UPI on 03-Sep-24 16:10.,LEGITIMATE,merchant_payment
"Fabindia: Thank you for your purchase of INR 3,490.00 at Kala Ghoda on 31-Aug-24. Mode: Visa Debit Card ending 4829.",LEGITIMATE,merchant_payment
Dominos Pizza: Order #59 received! INR 540.00 paid via Amazon Pay UPI on 01-Sep-24 20:30. Hot pizza reaching in 25 minutes.,LEGITIMATE,merchant_payment
Ola Cabs: Ride completed. Fare INR 215.00 deducted from Ola Money wallet on 03-Sep-24 11:45 AM. Invoice sent to email.,LEGITIMATE,merchant_payment
"Westside: Bill of INR 2,890.00 paid via HDFC UPI on 02-Sep-24 at Westside Linking Road. 28 Clubwest points credited.",LEGITIMATE,merchant_payment
"Hey Aarav, here is my share for the grocery bill we split yesterday. Whenever you can send it. -Karan",LEGITIMATE,normal_transfer
"Transferred INR 1,200 to your Google Pay for last night's dinner and movie tickets, thanks bro!",LEGITIMATE,normal_transfer
"Hi beta, I transferred ₹15,000 to your account for this month's rent and groceries. Let me know when you receive it. Love, Mom.",LEGITIMATE,normal_transfer
Sent you ₹450 for the shared Uber ride back from office today. Cheers!,LEGITIMATE,normal_transfer
"Hi Aarav, sent ₹8,000 to your account for the Goa trip hotel advance booking. Check and confirm.",LEGITIMATE,normal_transfer
"Hey mate, transferred ₹2,500 to your UPI for the football turf booking we played yesterday.",LEGITIMATE,normal_transfer
"Transferred my ₹1,500 contribution for Neha's birthday gift to your UPI ID. -Pooja",LEGITIMATE,normal_transfer
"Bhai, sent ₹3,200 for the broadband and electricity bill split. Settle it with the landlord when you pay.",LEGITIMATE,normal_transfer
"Hey, sent you ₹600 for the pizzas we ordered during the match yesterday. Thanks for paying then!",LEGITIMATE,normal_transfer
"Hi Aarav, transferred ₹12,000 towards the badminton annual club membership share as discussed.",LEGITIMATE,normal_transfer
Transferred ₹500 for my share of the cab fare to airport. Thanks for booking it!,LEGITIMATE,normal_transfer
"Hi brother, transferred ₹20,000 to your savings account to help with the laptop purchase. Pay me back after salary.",LEGITIMATE,normal_transfer
"Hey Aarav, sent ₹1,100 to your UPI for the dinner at Social yesterday. Let me know if you got it. -Vikram",LEGITIMATE,normal_transfer
"Sent you ₹4,500 for the concert passes you booked for Saturday night. Super excited!",LEGITIMATE,normal_transfer
"Hi Aarav, transferred ₹750 for the medicine strip you bought for me from pharmacy. Thanks a lot!",LEGITIMATE,normal_transfer
"Beta, transferred ₹5,000 pocket money into your SafeBank account. Study well for your exams.",LEGITIMATE,normal_transfer
"Hey buddy, here is ₹1,800 for the car fuel we filled up during our road trip on Sunday.",LEGITIMATE,normal_transfer
Sent my ₹900 share for the office farewell gift for Sandeep sir. -Ananya,LEGITIMATE,normal_transfer
"Hi Aarav, transferred ₹3,500 for the camping tent rental we shared last weekend. Thanks for organizing.",LEGITIMATE,normal_transfer
Sent ₹250 for today's lunch at the cafeteria via Google Pay. Thanks for covering me!,LEGITIMATE,normal_transfer
"Transferred ₹6,000 to your account towards our weekend cottage advance payment. -Rohan",LEGITIMATE,normal_transfer
"Hey, sent you ₹350 for the coffee and snacks at Starbucks today. Catch you tomorrow!",LEGITIMATE,normal_transfer
"Hi Aarav, transferred ₹2,200 for the books we ordered together online. Thanks for ordering them.",LEGITIMATE,normal_transfer
"Sent ₹1,400 for my share of the society clubhouse badminton court booking charges.",LEGITIMATE,normal_transfer
"Hey bro, sent ₹5,000 as agreed for the shared graphic card purchase. Cheers!",LEGITIMATE,normal_transfer
"ATM Cash Withdrawal: INR 5,000.00 withdrawn from SafeBank ATM at Hill Road Bandra on 02-Sep-24 11:20 AM using Card ending 4829. Avail Bal: INR 1,42,850.00",LEGITIMATE,account_activity
"HDFC Bank: Cash withdrawal of INR 10,000.00 from ATM HDFC00192 on 01-Sep-24 17:45. Card ending 3021. Available Balance: INR 75,400.00.",LEGITIMATE,account_activity
"SBI: Cash withdrawal of Rs 2,000.00 on 03-Sep-24 at SBI ATM South Ext Delhi. Available Balance: Rs 41,200.00. Call 1800112211 if not done by you.",LEGITIMATE,account_activity
"SafeBank: Your account balance enquiry was made at SafeBank ATM Bandra on 03-Sep-24 09:10 AM. Available balance: INR 1,42,850.00.",LEGITIMATE,account_activity
"Axis Bank: Cash deposit of INR 25,000.00 received at Cash Deposit Machine (CDM) Indiranagar branch into A/C XX9012 on 31-Aug-24. Bal: INR 92,000.00",LEGITIMATE,account_activity
"ICICI Bank: ATM withdrawal of INR 4,000.00 at ICICI Bank ATM Nariman Point on 02-Sep-24 15:10. Remaining balance: INR 68,000.00.",LEGITIMATE,account_activity
"Kotak Bank: INR 2,500.00 withdrawn from Kotak ATM at MG Road on 30-Aug-24 20:05 using Debit Card ending 7721. Balance: INR 44,200.00.",LEGITIMATE,account_activity
"Dear Customer, quarterly interest of INR 1,245.00 has been credited to your SafeShield Savings Account XX4829 on 30-Jun-24. -SafeBank",LEGITIMATE,account_activity
"IndusInd Bank: Cash withdrawal of INR 6,000.00 on 01-Sep-24 13:20 from ATM IND0293. Card ending 6019. Updated balance: INR 52,100.00.",LEGITIMATE,account_activity
"Canara Bank: INR 3,000.00 withdrawn at Canara Bank ATM Jayanagar Bangalore on 03-Sep-24 10:45 AM. Available balance: INR 22,400.00.",LEGITIMATE,account_activity
"SafeBank: Inward fund transfer of INR 5,000.00 received in A/C XX4829 on 25-Aug-24 via IMPS from Priya Sharma. Ref: 4238192019.",LEGITIMATE,account_activity
HDFC Bank: Quarterly savings bank interest of INR 890.00 credited to your A/C XX3021 on 30-Jun-24. TDS deducted: Nil.,LEGITIMATE,account_activity
"Bank of Baroda: Cash deposit of Rs 15,000.00 processed at branch counter into A/C XX8812 on 02-Sep-24. Avail Bal: Rs 64,500.00.",LEGITIMATE,account_activity
"Punjab National Bank: ATM cash withdrawal of Rs 1,500.00 on 02-Sep-24 from PNB ATM Connaught Place. Avail Bal: Rs 18,900.00.",LEGITIMATE,account_activity
"Axis Bank: Cheque No 482910 of INR 12,500.00 drawn on your A/C XX9012 has been passed in clearing on 02-Sep-24.",LEGITIMATE,account_activity
"ICICI Bank: Inward NEFT credit of INR 18,000.00 received from Suresh Sharma on 29-Aug-24. UTR: ICICN248910293. Balance: INR 86,000.00.",LEGITIMATE,account_activity
"SafeBank: Card swipe transaction of INR 3,200.00 approved at Zara Palladium Mumbai on 01-Sep-24 18:40. Avail Bal: INR 1,42,850.00.",LEGITIMATE,account_activity
Kotak Bank: Interest credit of INR 680.00 for July-August credited to your 811 Savings Account XX7721 on 31-Aug-24.,LEGITIMATE,account_activity
"Union Bank: Cash withdrawal of INR 5,000.00 at Union Bank ATM Fort Mumbai on 01-Sep-24 12:15 PM. Balance: INR 38,400.00.",LEGITIMATE,account_activity
"SBI: Cheque deposit of Rs 35,000.00 cleared in your A/C XX3819 on 02-Sep-24. Cheque No: 910283 drawn on HDFC Bank.",LEGITIMATE,account_activity
"Canara Bank: Balance enquiry initiated via Mobile Banking on 03-Sep-24 14:00. Savings Account XX1940 ledger balance: INR 48,200.00.",LEGITIMATE,account_activity
"IndusInd Bank: Reward points earned update: You earned 120 reward points on recent debit card spends. Total active points: 1,840.",LEGITIMATE,account_activity
"HDFC Bank: Inward RTGS credit of INR 2,00,000.00 received from Tata Consultancy Services on 28-Aug-24 in A/C XX1042.",LEGITIMATE,account_activity
"SafeBank: Cash deposit of INR 10,000.00 accepted at Smart BNA (Cash Recycler) Bandra West into A/C XX4829 on 01-Sep-24.",LEGITIMATE,account_activity
"Bank of Baroda: ATM cash withdrawal of INR 2,000.00 on 03-Sep-24 08:30 at BOB ATM Alkapuri Vadodara. Available Balance: INR 29,800.00.",LEGITIMATE,account_activity
